France, Total Population, Exposure to risk (period 1x1)     Last modified: 17-Jul-2007, MPv5 (May07)

   Year      Age       Female          Male         Total
   1946       43       313234.16    313637.62    626871.78 
   1946       44       313483.83    313607.32    627091.15 
   1946       45       306111.49    303918.31    610029.80 
   1946       46       299144.33    293139.99    592284.32 
   1946       47       294287.99    279074.99    573362.98 
   1946       48       291736.99    263203.64    554940.63 
   1946       49       293527.49    251256.67    544784.16 
   1946       50       284318.66    225974.67    510293.34 
   1946       51       275281.99    205746.83    481028.82 
   1946       52       275970.49    204205.64    480176.13 
   1946       53       268514.16    197781.99    466296.15 
   1946       54       259764.99    193869.64    453634.64 
   1946       55       253151.83    190954.66    444106.48 
   1946       56       252489.49    189176.29    441665.77 
   1946       57       253650.99    190131.81    443782.80 
   1946       58       249374.66    186890.31    436264.97 
   1946       59       244130.65    182960.29    427090.95 
   1946       60       240338.99    179112.14    419451.14 
   1946       61       238372.64    175037.30    413409.93 
   1946       62       230920.98    168330.96    399251.94 
   1946       63       225344.80    163274.45    388619.26 
   1946       64       220719.48    159174.45    379893.93 
   1946       65       210546.31    151646.64    362192.95 
   1946       66       203753.13    149048.09    352801.22 
   1946       67       199462.47    148196.92    347659.39 
   1946       68       193867.12    143944.58    337811.70 
   1946       69       189957.46    140384.09    330341.55 
   1946       70       182574.14    133138.93    315713.07 
   1946       71       171059.46    123523.10    294582.56 
   1946       72       158521.78    113146.42    271668.20 
   1946       73       149793.27    105242.20    255035.46 
   1946       74       129472.03     89867.71    219339.74 
   1946       75       115062.93     77124.57    192187.49 
   1946       76       111508.11     72561.59    184069.70 
   1946       77        98334.77     62993.80    161328.57 
   1946       78        87910.61     54958.86    142869.46 
   1946       79        80916.10     48946.92    129863.01 
   1946       80        70986.35     42174.61    113160.96 
   1946       81        60785.04     34663.78     95448.82 
   1946       82        52428.78     29259.41     81688.19 
   1946       83        44442.77     23982.99     68425.76 
   1946       84        36232.88     18649.90     54882.78 
   1946       85        29335.33     14566.82     43902.15 
   1946       86        23728.15     11324.65     35052.80 
   1946       87        17778.77      8088.55     25867.32 
   1946       88        12667.42      5495.94     18163.35 
   1946       89         9308.65      3855.72     13164.37 
   1946       90         6678.89      2664.03      9342.92 
   1946       91         4587.45      1722.51      6309.96 
   1946       92         3262.71      1160.04      4422.75 
   1946       93         2293.43       766.81      3060.24 
   1946       94         1472.82       470.46      1943.28 
   1946       95          945.81       296.85      1242.65 
   1946       96          571.51       167.10       738.61 
   1946       97          301.75        94.22       395.96 
   1946       98          164.88        59.87       224.74 
   1946       99           91.14        33.03       124.17 
   1946      100           44.91        17.79        62.70 
   1946      101           21.14         8.05        29.19 
   1946      102           12.52         3.24        15.76 
   1946      103            6.30         0.95         7.25 
   1946      104            2.60         1.16         3.76 
   1946      105            1.43         0.50         1.93 
   1946      106            0.31         0.00         0.31 
   1946      107            0.33         0.00         0.33 
   1946      108            0.00         0.00         0.00 
   1946      109            0.00         0.00         0.00 
   1946      110+           0.00         0.00         0.00 
   1947        0       400327.76    418397.34    818725.10 
   1947        1       338165.70    349597.59    687763.29 
   1947        2       285324.00    294003.51    579327.51 
   1947        3       281206.33    290095.66    571302.00 
   1947        4       270082.00    279757.84    549839.84 
   1947        5       247395.33    255517.00    502912.33 
   1947        6       243122.83    248513.50    491636.33 
   1947        7       263156.00    267315.83    530471.83 
   1947        8       277063.16    279992.00    557055.16 
   1947        9       279054.33    282502.33    561556.67 
   1947       10       283849.33    287572.50    571421.83 
   1947       11       288094.33    291833.67    579928.00 
   1947       12       296238.00    300697.33    596935.33 
   1947       13       301672.00    308073.83    609745.83 
   1947       14       310332.33    317229.66    627562.00 
   1947       15       319834.50    326978.00    646812.49 
   1947       16       325113.00    332297.67    657410.67 
   1947       17       321269.67    329403.50    650673.17 
   1947       18       316160.16    323692.00    639852.16 
   1947       19       317637.00    324841.84    642478.84 
   1947       20       320141.00    326190.33    646331.33 
   1947       21       324066.17    329212.00    653278.17 
   1947       22       321759.16    325047.67    646806.83 
   1947       23       321434.16    322246.16    643680.33 
   1947       24       325068.00    324485.67    649553.67 
   1947       25       332914.83    331111.67    664026.50 
   1947       26       343562.16    339781.66    683343.82 
   1947       27       277737.67    275553.52    553291.19 
   1947       28       198167.83    196215.50    394383.33 
   1947       29       176749.00    173761.01    350510.01 
   1947       30       162064.50    158571.67    320636.16 
   1947       31       177501.50    174471.17    351972.66 
   1947       32       250001.16    242299.49    492300.65 
   1947       33       304908.33    296672.66    601581.00 
   1947       34       308614.66    304733.00    613347.67 
   1947       35       302085.17    299135.00    601220.17 
   1947       36       303038.50    299993.84    603032.34 
   1947       37       311971.50    309315.83    621287.33 
   1947       38       314014.50    311571.83    625586.33 
   1947       39       311799.83    310843.33    622643.17 
   1947       40       310517.17    310433.17    620950.33 
   1947       41       311476.34    311861.17    623337.51 
   1947       42       311052.67    310706.33    621759.00 
   1947       43       310634.00    309819.83    620453.83 
   1947       44       311895.16    312022.65    623917.82 
   1947       45       311670.50    311624.17    623294.67 
   1947       46       304263.83    301647.84    605911.67 
   1947       47       297389.33    290929.50    588318.83 
   1947       48       292427.83    276821.18    569249.01 
   1947       49       289910.16    260740.17    550650.33 
   1947       50       291400.50    248682.33    540082.83 
   1947       51       282227.17    223478.52    505705.69 
   1947       52       274040.66    203342.51    477383.17 
   1947       53       274558.83    201858.49    476417.32 
   1947       54       267047.00    195351.34    462398.34 
   1947       55       258062.00    191187.66    449249.65 
   1947       56       251141.51    188096.01    439237.52 
   1947       57       250355.66    186075.33    436430.99 
   1947       58       251331.66    186873.33    438204.99 
   1947       59       246848.49    183315.33    430163.82 
   1947       60       241482.33    179259.33    420741.66 
   1947       61       237466.16    175080.15    412546.31 
   1947       62       235176.15    170893.49    406069.64 
   1947       63       227549.49    164127.15    391676.64 
   1947       64       221680.65    158605.83    380286.48 
   1947       65       216596.32    154381.99    370978.31 
   1947       66       206107.49    146428.50    352535.99 
   1947       67       198851.82    143545.12    342396.93 
   1947       68       193795.48    141963.81    335759.29 
   1947       69       187752.63    137772.46    325525.09 
   1947       70       183252.32    133866.80    317119.11 
   1947       71       175631.47    126354.12    301985.60 
   1947       72       163897.80    116555.63    280453.42 
   1947       73       151131.80    106154.78    257286.58 
   1947       74       141982.95     98161.43    240144.38 
   1947       75       122043.84     83169.36    205213.20 
   1947       76       107551.45     70693.43    178244.88 
   1947       77       103146.96     65913.95    169060.91 
   1947       78        90423.63     56835.62    147259.26 
   1947       79        79931.96     48677.60    128609.55 
   1947       80        73034.35     43857.21    116891.56 
   1947       81        63304.46     36551.36     99855.81 
   1947       82        53617.53     29607.84     83225.37 
   1947       83        45617.90     24572.63     70190.53 
   1947       84        38123.94     19869.73     57993.67 
   1947       85        30604.98     15155.20     45760.18 
   1947       86        24396.53     11632.74     36029.27 
   1947       87        19412.77      8848.16     28260.92 
   1947       88        14233.04      6222.26     20455.30 
   1947       89         9957.84      4055.18     14013.02 
   1947       90         7155.46      2809.80      9965.26 
   1947       91         5028.07      1925.06      6953.13 
   1947       92         3386.80      1201.06      4587.86 
   1947       93         2338.18       786.04      3124.22 
   1947       94         1595.98       512.42      2108.40 
   1947       95         1005.13       318.83      1323.96 
   1947       96          624.34       203.60       827.94 
   1947       97          363.10       109.72       472.81 
   1947       98          191.87        61.69       253.56 
   1947       99          111.52        41.68       153.20 
   1947      100           58.48        15.42        73.90 
   1947      101           26.24         6.54        32.78 
   1947      102           10.90         3.25        14.14 
   1947      103            5.96         1.16         7.12 
   1947      104            3.04         0.35         3.39 
   1947      105            1.50         0.04         1.55 
   1947      106            0.15         0.00         0.15 
   1947      107            0.00         0.00         0.00 
   1947      108            0.00         0.00         0.00 
   1947      109            0.00         0.00         0.00 
   1947      110+           0.00         0.00         0.00 
   1948        0       408239.68    427181.92    835421.59 
   1948        1       393598.20    408171.55    801769.75 
   1948        2       338739.84    350168.19    688908.04 
   1948        3       286478.50    295077.50    581556.00 
   1948        4       282291.17    291299.50    573590.67 
   1948        5       271211.50    281356.17    552567.67 
   1948        6       249065.50    256940.17    506005.67 
   1948        7       244746.00    250081.17    494827.17 
   1948        8       265005.83    268866.83    533872.67 
   1948        9       278978.83    281435.17    560414.00 
   1948       10       280749.50    284064.50    564814.00 
   1948       11       284908.00    288856.67    573764.67 
   1948       12       289236.83    292809.67    582046.50 
   1948       13       296368.66    301656.00    598024.67 
   1948       14       301323.00    308864.00    610186.99 
   1948       15       308855.00    317740.66    626595.67 
   1948       16       318217.00    328287.00    646504.00 
   1948       17       323294.16    334036.83    657331.00 
   1948       18       319111.33    330526.50    649637.83 
   1948       19       313758.16    324956.50    638714.66 
   1948       20       315172.16    326303.33    641475.49 
   1948       21       317866.33    327315.66    645181.99 
   1948       22       322085.16    329954.00    652039.16 
   1948       23       320274.33    326422.50    646696.83 
   1948       24       320281.00    323258.34    643539.33 
   1948       25       323762.83    325028.83    648791.66 
   1948       26       332231.67    332319.16    664550.83 
   1948       27       342839.16    341647.83    684486.99 
   1948       28       277218.17    277144.68    554362.86 
   1948       29       198100.66    198095.16    396195.83 
   1948       30       176746.33    175328.17    352074.50 
   1948       31       161840.67    159613.83    321454.50 
   1948       32       177085.33    174922.50    352007.83 
   1948       33       249341.16    243359.33    492700.49 
   1948       34       303711.33    297757.83    601469.16 
   1948       35       307204.33    305313.66    612518.00 
   1948       36       301100.33    299369.17    600469.51 
   1948       37       301917.66    300101.82    602019.48 
   1948       38       310896.67    309268.66    620165.33 
   1948       39       312938.66    310793.32    623731.99 
   1948       40       311020.17    309998.01    621018.17 
   1948       41       309518.50    309641.16    619159.66 
   1948       42       310419.67    310845.83    621265.50 
   1948       43       309958.00    309488.49    619446.49 
   1948       44       309441.83    308266.49    617708.33 
   1948       45       310148.17    310081.83    620229.99 
   1948       46       309752.83    309283.83    619036.67 
   1948       47       302483.17    299249.16    601732.33 
   1948       48       295500.67    288467.15    583967.82 
   1948       49       290585.83    274159.67    564745.50 
   1948       50       287840.33    257954.84    545795.17 
   1948       51       289125.84    245872.01    534997.84 
   1948       52       280831.17    220752.18    501583.35 
   1948       53       272761.67    200849.34    473611.01 
   1948       54       273182.84    199337.00    472519.84 
   1948       55       265451.84    192663.52    458115.36 
   1948       56       256156.67    188365.00    444521.66 
   1948       57       249098.34    185010.00    434108.34 
   1948       58       248211.67    182841.50    431053.17 
   1948       59       248923.50    183287.17    432210.67 
   1948       60       244308.01    179590.00    423898.01 
   1948       61       238732.17    175179.17    413911.34 
   1948       62       234450.17    170845.33    405295.50 
   1948       63       231950.84    166714.17    398665.01 
   1948       64       224200.51    159553.01    383753.52 
   1948       65       217873.17    153831.67    371704.84 
   1948       66       212309.67    149157.01    361466.67 
   1948       67       201520.84    141163.17    342684.01 
   1948       68       193625.67    137513.14    331138.81 
   1948       69       188097.83    135825.50    323923.33 
   1948       70       181458.34    131557.32    313015.66 
   1948       71       176612.34    127341.66    303954.01 
   1948       72       168666.34    119536.86    288203.20 
   1948       73       156706.50    109683.84    266390.34 
   1948       74       143797.84     99284.02    243081.86 
   1948       75       134340.16     91169.49    225509.65 
   1948       76       114700.55     76621.76    191322.31 
   1948       77        99920.99     64601.49    164522.48 
   1948       78        95450.50     59767.17    155217.67 
   1948       79        82854.67     50760.67    133615.34 
   1948       80        73145.51     43967.24    117112.76 
   1948       81        65747.57     38362.99    104110.57 
   1948       82        56352.79     31567.78     87920.57 
   1948       83        47168.87     25166.94     72335.80 
   1948       84        39563.54     20612.52     60176.06 
   1948       85        32557.57     16353.90     48911.47 
   1948       86        25816.70     12284.60     38101.30 
   1948       87        20281.15      9208.41     29489.56 
   1948       88        15792.05      6927.81     22719.86 
   1948       89        11428.59      4750.35     16178.94 
   1948       90         7848.46      3009.53     10857.99 
   1948       91         5541.59      2042.83      7584.42 
   1948       92         3812.66      1375.05      5187.72 
   1948       93         2508.01       843.00      3351.02 
   1948       94         1690.79       549.39      2240.19 
   1948       95         1139.49       355.32      1494.82 
   1948       96          696.20       222.10       918.29 
   1948       97          421.62       140.89       562.51 
   1948       98          245.89        72.36       318.25 
   1948       99          130.69        45.69       176.37 
   1948      100           66.00        20.00        86.01 
   1948      101           33.67         6.33        40.00 
   1948      102           13.17         2.00        15.17 
   1948      103            5.17         1.50         6.67 
   1948      104            3.00         0.50         3.50 
   1948      105            2.00         0.00         2.00 
   1948      106            1.00         0.00         1.00 
   1948      107            0.00         0.00         0.00 
   1948      108            0.00         0.00         0.00 
   1948      109            0.00         0.00         0.00 
   1948      110+           0.00         0.00         0.00 
   1949        0       410709.41    429079.21    839788.61 
   1949        1       400586.03    416621.05    817207.07 
   1949        2       393216.51    407506.01    800722.51 
   1949        3       338734.67    350453.34    689188.01 
   1949        4       286618.83    295487.17    582106.00 
   1949        5       282476.00    291751.16    574227.17 
   1949        6       271410.17    281969.67    553379.83 
   1949        7       249440.50    257544.00    506984.50 
   1949        8       245134.67    250701.50    495836.17 
   1949        9       265441.33    269508.50    534949.83 
   1949       10       279453.00    282021.84    561474.84 
   1949       11       281174.33    284685.84    565860.17 
   1949       12       285136.00    289414.00    574550.00 
   1949       13       289454.16    293165.00    582619.17 
   1949       14       296289.00    301933.50    598222.50 
   1949       15       301028.67    309010.50    610039.17 
   1949       16       308270.16    317713.50    625983.67 
   1949       17       317502.83    328449.34    645952.17 
   1949       18       322498.33    334445.33    656943.66 
   1949       19       318186.50    330695.50    648882.00 
   1949       20       312754.00    325068.00    637822.00 
   1949       21       314104.33    326529.84    640634.17 
   1949       22       316842.67    327425.66    644268.33 
   1949       23       321128.67    329819.50    650948.17 
   1949       24       319466.17    326445.00    645911.17 
   1949       25       319541.17    323323.16    642864.33 
   1949       26       322961.17    324818.00    647779.17 
   1949       27       331576.16    332284.34    663860.50 
   1949       28       342163.16    341943.66    684106.82 
   1949       29       276679.01    277463.84    554142.85 
   1949       30       197775.50    198574.01    396349.51 
   1949       31       176485.00    175809.17    352294.17 
   1949       32       161534.50    159815.83    321350.33 
   1949       33       176677.67    174828.49    351506.16 
   1949       34       248723.66    243267.82    491991.48 
   1949       35       302864.83    297687.00    600551.83 
   1949       36       306253.83    305001.17    611255.00 
   1949       37       300233.00    298900.84    599133.83 
   1949       38       301023.83    299484.16    600507.99 
   1949       39       309941.83    308481.67    618423.50 
   1949       40       311905.33    309632.33    621537.66 
   1949       41       310029.17    308688.17    618717.34 
   1949       42       308505.16    308298.33    616803.49 
   1949       43       309285.00    309311.17    618596.17 
   1949       44       308760.00    307759.49    616519.49 
   1949       45       308167.33    306285.99    614453.32 
   1949       46       308652.17    307841.82    616493.99 
   1949       47       308160.17    306772.67    614932.83 
   1949       48       300822.84    296650.66    597473.50 
   1949       49       293733.50    285764.15    579497.65 
   1949       50       288751.50    271261.18    560012.68 
   1949       51       285902.16    255010.83    540912.99 
   1949       52       287034.33    242863.66    529897.99 
   1949       53       278886.66    217840.35    496727.01 
   1949       54       270794.83    198014.99    468809.82 
   1949       55       271037.66    196405.66    467443.32 
   1949       56       263226.82    189725.16    452951.98 
   1949       57       253773.82    185223.15    438996.97 
   1949       58       246492.50    181551.32    428043.82 
   1949       59       245428.82    179152.15    424580.97 
   1949       60       245836.16    179285.66    425121.82 
   1949       61       241048.49    175289.81    416338.30 
   1949       62       235237.33    170597.14    405834.47 
   1949       63       230717.15    166042.80    396759.94 
   1949       64       227909.81    161744.47    389654.28 
   1949       65       219885.14    154301.46    374186.61 
   1949       66       213129.98    148329.64    361459.61 
   1949       67       207140.14    143467.29    350607.43 
   1949       68       196055.48    135135.29    331190.77 
   1949       69       187726.62    131010.10    318736.72 
   1949       70       181498.30    128911.76    310410.06 
   1949       71       174414.61    124376.93    298791.53 
   1949       72       169025.12    119760.92    288786.04 
   1949       73       160720.61    111731.26    272451.87 
   1949       74       148467.93    101686.92    250154.85 
   1949       75       135321.94     91356.77    226678.70 
   1949       76       125617.42     83235.08    208852.50 
   1949       77       106344.82     69349.00    175693.83 
   1949       78        91881.26     57851.09    149732.35 
   1949       79        86989.43     52920.09    139909.52 
   1949       80        74915.49     44938.20    119853.70 
   1949       81        65096.29     37877.60    102973.89 
   1949       82        57764.54     32586.35     90350.89 
   1949       83        48880.61     26418.18     75298.79 
   1949       84        40283.56     20702.22     60985.78 
   1949       85        33283.79     16659.76     49943.55 
   1949       86        26996.91     13006.15     40003.06 
   1949       87        20965.30      9536.54     30501.83 
   1949       88        16133.49      6987.65     23121.15 
   1949       89        12351.49      5147.96     17499.45 
   1949       90         8765.80      3441.44     12207.24 
   1949       91         5868.09      2119.53      7987.61 
   1949       92         4052.22      1406.80      5459.02 
   1949       93         2738.61       937.14      3675.75 
   1949       94         1736.40       558.01      2294.41 
   1949       95         1136.93       353.62      1490.55 
   1949       96          740.35       224.75       965.10 
   1949       97          446.28       145.72       591.99 
   1949       98          269.56        93.53       363.09 
   1949       99          151.86        51.35       203.21 
   1949      100           74.75        21.25        96.00 
   1949      101           40.00        12.25        52.25 
   1949      102           18.42         3.17        21.58 
   1949      103            8.25         1.50         9.75 
   1949      104            2.67         1.50         4.17 
   1949      105            2.58         0.50         3.08 
   1949      106            1.83         0.00         1.83 
   1949      107            0.17         0.00         0.17 
   1949      108            0.00         0.00         0.00 
   1949      109            0.00         0.00         0.00 
   1949      110+           0.00         0.00         0.00 
   1950        0       409821.97    427003.82    836825.79 
   1950        1       402987.51    418714.02    821701.54 
   1950        2       400128.33    415828.34    815956.67 
   1950        3       393317.83    407632.34    800950.17 
   1950        4       338566.00    350750.84    689316.84 
   1950        5       286559.50    295826.00    582385.50 
   1950        6       282438.50    292084.50    574523.00 
   1950        7       271401.33    282405.17    553806.50 
   1950        8       249531.17    257985.83    507517.00 
   1950        9       245218.83    251146.83    496365.67 
   1950       10       265543.17    269963.00    535506.17 
   1950       11       279560.33    282430.17    561990.50 
   1950       12       281247.00    285119.00    566366.00 
   1950       13       285119.33    289764.33    574883.67 
   1950       14       289421.00    293362.00    582783.00 
   1950       15       296099.50    302036.66    598136.17 
   1950       16       300779.50    309052.00    609831.50 
   1950       17       307866.83    317635.00    625501.83 
   1950       18       317019.33    328559.50    645578.83 
   1950       19       321961.00    334750.50    656711.50 
   1950       20       317588.83    330830.17    648419.00 
   1950       21       312123.50    325210.66    637334.16 
   1950       22       313430.67    326728.67    640159.33 
   1950       23       316177.17    327524.50    643701.67 
   1950       24       320471.67    329760.33    650232.00 
   1950       25       318848.50    326512.67    645361.17 
   1950       26       318925.33    323389.00    642314.33 
   1950       27       322336.67    324636.83    646973.50 
   1950       28       330989.67    332260.34    663250.00 
   1950       29       341545.16    342130.50    683675.66 
   1950       30       276159.67    277680.34    553840.01 
   1950       31       197424.33    198966.17    396390.50 
   1950       32       176162.17    176129.50    352291.67 
   1950       33       161196.33    159992.50    321188.83 
   1950       34       176272.50    174722.33    350994.83 
   1950       35       248134.49    243102.16    491236.66 
   1950       36       302073.50    297490.50    599564.00 
   1950       37       305409.00    304587.67    609996.67 
   1950       38       299394.33    298310.50    597704.83 
   1950       39       300166.83    298718.83    598885.66 
   1950       40       308995.16    307575.17    616570.33 
   1950       41       310861.66    308419.67    619281.33 
   1950       42       309017.17    307318.84    616336.00 
   1950       43       307420.33    306822.84    614243.17 
   1950       44       308106.83    307657.33    615764.17 
   1950       45       307548.17    305906.33    613454.50 
   1950       46       306804.33    304210.50    611014.83 
   1950       47       307150.00    305484.50    612634.50 
   1950       48       306529.16    304188.84    610718.00 
   1950       49       299101.34    293954.17    593055.51 
   1950       50       291980.67    282817.33    574798.00 
   1950       51       286904.33    268179.50    555083.84 
   1950       52       283903.33    251849.51    535752.84 
   1950       53       284901.16    239708.00    524609.17 
   1950       54       276690.34    214769.18    491459.52 
   1950       55       268537.17    195010.67    463547.84 
   1950       56       268711.83    193338.50    462050.34 
   1950       57       260782.50    186545.00    447327.50 
   1950       58       251126.50    181808.00    432934.50 
   1950       59       243706.33    177887.68    421594.01 
   1950       60       242376.33    175278.16    417654.49 
   1950       61       242549.67    175075.00    417624.67 
   1950       62       237579.00    170843.83    408422.83 
   1950       63       231452.17    165862.50    397314.67 
   1950       64       226609.33    161027.17    387636.49 
   1950       65       223456.17    156526.50    379982.67 
   1950       66       215164.33    148867.83    364032.16 
   1950       67       207983.17    142665.67    350648.84 
   1950       68       201583.33    137504.17    339087.50 
   1950       69       190186.00    129000.18    319186.18 
   1950       70       181368.49    124484.48    305852.97 
   1950       71       174671.00    121730.33    296401.33 
   1950       72       167107.33    116985.82    284093.15 
   1950       73       161223.33    111966.83    273190.15 
   1950       74       152457.00    103742.18    256199.17 
   1950       75       139923.17     93699.34    233622.50 
   1950       76       126609.17     83474.00    210083.17 
   1950       77       116628.49     75406.98    192035.48 
   1950       78        98052.20     62180.71    160232.90 
   1950       79        83829.66     51286.50    135116.15 
   1950       80        77804.12     46522.69    124326.81 
   1950       81        66847.43     38812.46    105659.88 
   1950       82        57286.61     32215.19     89501.80 
   1950       83        50237.28     27305.45     77542.73 
   1950       84        41934.68     21731.21     63665.89 
   1950       85        34033.82     16730.87     50764.70 
   1950       86        27667.56     13259.32     40926.88 
   1950       87        22003.51     10132.61     32136.12 
   1950       88        16771.13      7234.07     24005.20 
   1950       89        12634.19      5191.06     17825.25 
   1950       90         9492.86      3723.20     13216.05 
   1950       91         6600.70      2438.02      9038.72 
   1950       92         4328.99      1460.42      5789.41 
   1950       93         2896.40       939.44      3835.84 
   1950       94         1894.71       605.50      2500.21 
   1950       95         1167.57       350.43      1518.00 
   1950       96          756.65       219.56       976.22 
   1950       97          474.94       141.38       616.32 
   1950       98          281.39        89.69       371.09 
   1950       99          165.53        60.51       226.04 
   1950      100           83.51        23.84       107.34 
   1950      101           42.50        11.50        54.00 
   1950      102           17.50         6.67        24.17 
   1950      103            9.83         1.67        11.50 
   1950      104            3.17         1.50         4.67 
   1950      105            1.83         1.50         3.33 
   1950      106            2.00         0.50         2.50 
   1950      107            0.67         0.00         0.67 
   1950      108            0.00         0.00         0.00 
   1950      109            0.00         0.00         0.00 
   1950      110+           0.00         0.00         0.00 
   1951        0       399757.43    416134.03    815891.46 
   1951        1       402786.02    417830.20    820616.21 
   1951        2       402686.17    418183.17    820869.34 
   1951        3       400483.17    415945.34    816428.50 
   1951        4       393500.50    407887.17    801387.67 
   1951        5       338705.84    351297.50    690003.33 
   1951        6       286656.00    296356.33    583012.33 
   1951        7       282558.17    292531.00    575089.17 
   1951        8       271515.17    282966.33    554481.50 
   1951        9       249681.83    258570.17    508252.00 
   1951       10       245439.67    251686.33    497126.00 
   1951       11       265726.00    270547.50    536273.50 
   1951       12       279791.17    282957.00    562748.17 
   1951       13       281453.33    285631.33    567084.67 
   1951       14       285246.67    290221.16    575467.83 
   1951       15       289425.33    293620.50    583045.83 
   1951       16       296089.00    302242.00    598331.00 
   1951       17       300548.66    309116.00    609664.67 
   1951       18       307528.33    317482.33    625010.67 
   1951       19       316457.33    328429.83    644887.17 
   1951       20       321392.50    334890.17    656282.67 
   1951       21       316977.50    330880.83    647858.33 
   1951       22       311400.83    325022.50    636423.33 
   1951       23       312668.83    326661.17    639330.00 
   1951       24       315400.50    327392.83    642793.33 
   1951       25       319739.67    329403.00    649142.66 
   1951       26       318150.00    326222.50    644372.50 
   1951       27       318289.16    323266.84    641556.00 
   1951       28       321689.66    324258.50    645948.17 
   1951       29       330331.50    331931.50    662263.00 
   1951       30       340959.16    342124.33    683083.50 
   1951       31       275630.67    277855.17    553485.84 
   1951       32       197048.67    199142.00    396190.66 
   1951       33       175872.33    176397.00    352269.34 
   1951       34       160919.50    160050.17    320969.66 
   1951       35       175881.67    174504.16    350385.83 
   1951       36       247533.00    242705.33    490238.33 
   1951       37       301326.17    297196.67    598522.83 
   1951       38       304512.00    304123.00    608635.00 
   1951       39       298497.50    297600.17    596097.67 
   1951       40       299310.00    297811.16    597121.16 
   1951       41       308002.17    306497.83    614500.00 
   1951       42       309830.67    307047.84    616878.50 
   1951       43       307969.33    305672.00    613641.33 
   1951       44       306338.66    305150.83    611489.49 
   1951       45       306872.67    305781.33    612654.00 
   1951       46       306202.50    303806.83    610009.33 
   1951       47       305343.50    301894.33    607237.83 
   1951       48       305559.33    302868.83    608428.17 
   1951       49       304749.66    301314.50    606064.16 
   1951       50       297244.33    290794.67    588039.00 
   1951       51       290068.67    279563.16    569631.83 
   1951       52       284900.00    264772.67    549672.67 
   1951       53       281757.00    248440.17    530197.16 
   1951       54       282530.66    236240.33    518771.00 
   1951       55       274258.17    211422.01    485680.18 
   1951       56       266232.50    191699.00    457931.50 
   1951       57       266216.33    189937.67    456153.99 
   1951       58       258058.33    183019.00    441077.34 
   1951       59       248274.83    178081.83    426356.66 
   1951       60       240707.83    173994.84    414702.67 
   1951       61       239153.99    171112.32    410266.32 
   1951       62       239014.99    170610.83    409625.82 
   1951       63       233738.49    166073.66    399812.15 
   1951       64       227278.16    160793.99    388072.16 
   1951       65       222110.16    155656.15    377766.31 
   1951       66       218727.49    150959.66    369687.15 
   1951       67       210049.99    143120.99    353170.98 
   1951       68       202505.32    136604.48    339109.80 
   1951       69       195617.82    131124.48    326742.30 
   1951       70       183884.33    122486.83    306371.16 
   1951       71       174704.98    117497.30    292202.28 
   1951       72       167324.31    114178.81    281503.12 
   1951       73       159303.98    109206.30    268510.28 
   1951       74       152837.31    103870.80    256708.11 
   1951       75       143574.48     95484.98    239059.46 
   1951       76       130773.47     85507.14    216280.62 
   1951       77       117323.47     75451.14    192774.61 
   1951       78       107247.13     67470.62    174717.74 
   1951       79        89319.34     54855.00    144174.34 
   1951       80        74798.56     45073.82    119872.38 
   1951       81        69382.90     40005.89    109388.79 
   1951       82        58759.94     32800.97     91560.91 
   1951       83        49610.53     26813.39     76423.93 
   1951       84        42926.28     22313.61     65239.89 
   1951       85        35234.47     17427.92     52662.39 
   1951       86        28071.10     13139.79     41210.89 
   1951       87        22412.83     10173.38     32586.21 
   1951       88        17456.25      7575.50     25031.75 
   1951       89        13001.86      5318.49     18320.35 
   1951       90         9526.22      3712.28     13238.50 
   1951       91         7044.19      2585.02      9629.21 
   1951       92         4777.50      1638.61      6416.11 
   1951       93         3038.39       964.10      4002.49 
   1951       94         1992.21       608.34      2600.55 
   1951       95         1274.08       381.94      1656.02 
   1951       96          756.32       223.39       979.72 
   1951       97          486.43       143.54       629.97 
   1951       98          290.90        84.86       375.76 
   1951       99          171.87        50.51       222.38 
   1951      100           81.51        23.67       105.18 
   1951      101           42.83         9.50        52.33 
   1951      102           21.83         4.17        26.00 
   1951      103           10.50         3.17        13.67 
   1951      104            4.17         1.50         5.67 
   1951      105            1.50         1.33         2.83 
   1951      106            1.33         0.67         2.00 
   1951      107            0.83         0.50         1.33 
   1951      108            0.00         0.00         0.00 
   1951      109            0.00         0.00         0.00 
   1951      110+           0.00         0.00         0.00 
   1952        0       390352.66    407564.13    797916.79 
   1952        1       392520.85    406572.52    799093.36 
   1952        2       402063.00    417148.17    819211.17 
   1952        3       403012.83    418385.17    821398.00 
   1952        4       401020.50    416251.00    817271.50 
   1952        5       394050.00    408507.33    802557.33 
   1952        6       338953.00    351900.84    690853.84 
   1952        7       286898.50    296894.16    583792.67 
   1952        8       282779.66    293040.50    575820.17 
   1952        9       271722.83    283587.00    555309.83 
   1952       10       249992.50    259152.83    509145.33 
   1952       11       245766.17    252273.83    498040.00 
   1952       12       266065.17    271153.16    537218.33 
   1952       13       280145.83    283489.33    563635.17 
   1952       14       281746.33    286149.00    567895.33 
   1952       15       285384.50    290605.67    575990.17 
   1952       16       289525.33    293866.66    583392.00 
   1952       17       295997.67    302284.33    598282.00 
   1952       18       300292.66    308892.83    609185.50 
   1952       19       307039.83    316995.00    624034.83 
   1952       20       315866.50    328072.00    643938.50 
   1952       21       320756.17    334690.50    655446.67 
   1952       22       316241.83    330373.16    646615.00 
