Year     Age        Female             Male            Total
1988      6             71.00            95.00           166.00
1988      7             63.00            91.00           154.00
1988      8             58.00            97.00           155.00
1988      9             62.00            84.00           146.00
1988     10             61.00            65.00           126.00
1988     11             56.00            88.00           144.00
1988     12             58.00            97.00           155.00
1988     13             71.00           113.00           184.00
1988     14             71.00           131.00           202.00
1988     15            113.00           205.00           318.00
1988     16            136.00           294.00           430.00
1988     17            158.00           389.00           547.00
1988     18            173.00           538.00           711.00
1988     19            196.00           582.00           778.00
1988     20            185.00           617.00           802.00
1988     21            200.00           646.00           846.00
1988     22            205.00           693.00           898.00
1988     23            189.00           668.00           857.00
1988     24            226.00           666.00           892.00
1988     25            209.00           650.00           859.00
1988     26            245.00           592.00           837.00
1988     27            230.00           644.00           874.00
1988     28            244.00           652.00           896.00
1988     29            243.00           658.00           901.00
1988     30            266.00           682.00           948.00
1988     31            272.00           679.00           951.00
1988     32            282.00           767.00          1049.00
1988     33            307.00           807.00          1114.00
1988     34            334.00           839.00          1173.00
1988     35            374.00           894.00          1268.00
1988     36            425.00           941.00          1366.00
1988     37            454.00          1022.00          1476.00
1988     38            449.00          1048.00          1497.00
1988     39            482.00          1210.00          1692.00
1988     40            523.00          1247.00          1770.00
1988     41            588.00          1312.00          1900.00
1988     42            582.00          1269.00          1851.00
1988     43            497.00          1221.00          1718.00
1988     44            589.00          1309.00          1898.00
1988     45            589.00          1332.00          1921.00
1988     46            564.00          1270.00          1834.00
1988     47            577.00          1305.00          1882.00
1988     48            668.00          1674.00          2342.00
1988     49            745.00          1782.00          2527.00
1988     50            815.00          2035.00          2850.00
1988     51            906.00          2246.00          3152.00
1988     52            992.00          2389.00          3381.00
1988     53           1170.00          2643.00          3813.00
1988     54           1142.00          2986.00          4128.00
1988     55           1211.00          3303.00          4514.00
1988     56           1376.00          3615.00          4991.00
1988     57           1583.00          4005.00          5588.00
1988     58           1640.00          4073.00          5713.00
1988     59           1668.00          4248.00          5916.00
1988     60           1826.00          4653.00          6479.00
1988     61           1979.00          4786.00          6765.00
1988     62           2096.00          4853.00          6949.00
1988     63           2247.00          5208.00          7455.00
1988     64           2420.00          5269.00          7689.00
1988     65           2597.00          5581.00          8178.00
1988     66           3010.00          6128.00          9138.00
1988     67           3268.00          6438.00          9706.00
1988     68           3179.00          6092.00          9271.00
1988     69           2096.00          3764.00          5860.00
1988     70           2263.00          3991.00          6254.00
1988     71           2246.00          3778.00          6024.00
1988     72           2511.00          3884.00          6395.00
1988     73           4340.00          6480.00         10820.00
1988     74           5466.00          7760.00         13226.00
1988     75           6213.00          8344.00         14557.00
1988     76           6552.00          8275.00         14827.00
1988     77           7238.00          8523.00         15761.00
1988     78           8217.00          9017.00         17234.00
1988     79           8726.00          8867.00         17593.00
1988     80           9529.00          8911.00         18440.00
1988     81           9830.00          8816.00         18646.00
1988     82          10571.00          8546.00         19117.00
1988     83          10984.00          8070.00         19054.00
1988     84          11089.00          7630.00         18719.00
1988     85          11306.00          7352.00         18658.00
1988     86          11307.00          6456.00         17763.00
1988     87          10667.00          5661.00         16328.00
1988     88           9872.00          4948.00         14820.00
1988     89           8816.00          3955.00         12771.00
1988     90           8081.00          3278.00         11359.00
1988     91           7311.00          2617.00          9928.00
1988     92           6143.00          1921.00          8064.00
1988     93           4907.00          1384.00          6291.00
1988     94           3993.00          1030.00          5023.00
1988     95           3103.00           730.00          3833.00
1988     96           2349.00           531.00          2880.00
1988     97           1732.00           377.00          2109.00
1988     98           1202.00           263.00          1465.00
1988     99            781.00           172.00           953.00
1988    100            572.00            98.00           670.00
1988    101            313.00            68.00           381.00
1988    102            185.00            32.00           217.00
1988    103            148.00            20.00           168.00
1988    104             67.00             6.00            73.00
1988    105             32.00             1.00            33.00
1988    106             18.00             4.00            22.00
1988    107             13.00             2.00            15.00
1988    108              4.00             1.00             5.00
1988    109              5.00             1.00             6.00
1988    110+             5.00             2.00             7.00
1989      0           2391.00          3378.00          5769.00
1989      1            217.00           268.00           485.00
1989      2            122.00           162.00           284.00
1989      3            108.00           156.00           264.00
1989      4             88.00           103.00           191.00
1989      5             74.00            93.00           167.00
1989      6             70.00           116.00           186.00
1989      7             65.00            88.00           153.00
1989      8             62.00            81.00           143.00
1989      9             65.00            93.00           158.00
1989     10             70.00            80.00           150.00
1989     11             59.00            82.00           141.00
1989     12             56.00            84.00           140.00
1989     13             79.00           101.00           180.00
1989     14             87.00           152.00           239.00
1989     15            102.00           195.00           297.00
1989     16            101.00           279.00           380.00
1989     17            148.00           401.00           549.00
1989     18            190.00           514.00           704.00
1989     19            201.00           589.00           790.00
1989     20            214.00           608.00           822.00
1989     21            191.00           680.00           871.00
1989     22            188.00           693.00           881.00
1989     23            210.00           688.00           898.00
1989     24            223.00           673.00           896.00
1989     25            207.00           704.00           911.00
1989     26            243.00           690.00           933.00
1989     27            206.00           671.00           877.00
1989     28            244.00           676.00           920.00
1989     29            259.00           694.00           953.00
1989     30            259.00           736.00           995.00
1989     31            272.00           701.00           973.00
1989     32            273.00           771.00          1044.00
1989     33            336.00           798.00          1134.00
1989     34            383.00           909.00          1292.00
1989     35            350.00           871.00          1221.00
1989     36            404.00           926.00          1330.00
1989     37            431.00          1048.00          1479.00
1989     38            436.00          1093.00          1529.00
1989     39            588.00          1112.00          1700.00
1989     40            551.00          1247.00          1798.00
1989     41            620.00          1426.00          2046.00
1989     42            596.00          1445.00          2041.00
1989     43            592.00          1430.00          2022.00
1989     44            560.00          1319.00          1879.00
1989     45            604.00          1330.00          1934.00
1989     46            561.00          1383.00          1944.00
1989     47            575.00          1374.00          1949.00
1989     48            572.00          1464.00          2036.00
1989     49            771.00          1827.00          2598.00
1989     50            802.00          1957.00          2759.00
1989     51            866.00          2212.00          3078.00
1989     52            957.00          2314.00          3271.00
1989     53           1016.00          2618.00          3634.00
1989     54           1129.00          2909.00          4038.00
1989     55           1220.00          3124.00          4344.00
1989     56           1300.00          3328.00          4628.00
1989     57           1511.00          3718.00          5229.00
1989     58           1615.00          4142.00          5757.00
1989     59           1695.00          4297.00          5992.00
1989     60           1745.00          4470.00          6215.00
1989     61           1935.00          4806.00          6741.00
1989     62           2047.00          4895.00          6942.00
1989     63           2251.00          5122.00          7373.00
1989     64           2485.00          5561.00          8046.00
1989     65           2668.00          5605.00          8273.00
1989     66           2767.00          5811.00          8578.00
1989     67           3116.00          6317.00          9433.00
1989     68           3399.00          6777.00         10176.00
1989     69           3302.00          6308.00          9610.00
1989     70           2253.00          4042.00          6295.00
1989     71           2421.00          4019.00          6440.00
1989     72           2348.00          3775.00          6123.00
1989     73           2554.00          4099.00          6653.00
1989     74           4700.00          6696.00         11396.00
1989     75           6030.00          7938.00         13968.00
1989     76           6607.00          8495.00         15102.00
1989     77           7017.00          8557.00         15574.00
1989     78           7593.00          8633.00         16226.00
1989     79           8623.00          9109.00         17732.00
1989     80           9415.00          8839.00         18254.00
1989     81           9896.00          8836.00         18732.00
1989     82          10557.00          8639.00         19196.00
1989     83          10939.00          8268.00         19207.00
1989     84          11429.00          7781.00         19210.00
1989     85          11557.00          7315.00         18872.00
1989     86          11454.00          6699.00         18153.00
1989     87          11241.00          6165.00         17406.00
1989     88          10587.00          5306.00         15893.00
1989     89           9516.00          4312.00         13828.00
1989     90           8672.00          3505.00         12177.00
1989     91           7458.00          2767.00         10225.00
1989     92           6641.00          2103.00          8744.00
1989     93           5483.00          1522.00          7005.00
1989     94           4343.00          1046.00          5389.00
1989     95           3489.00           860.00          4349.00
1989     96           2593.00           598.00          3191.00
1989     97           1764.00           368.00          2132.00
1989     98           1310.00           255.00          1565.00
1989     99            861.00           186.00          1047.00
1989    100            650.00            99.00           749.00
1989    101            367.00            71.00           438.00
1989    102            245.00            28.00           273.00
1989    103            152.00            20.00           172.00
1989    104             70.00             8.00            78.00
1989    105             36.00             4.00            40.00
1989    106             20.00             4.00            24.00
1989    107             15.00             0.00            15.00
1989    108              8.00             1.00             9.00
1989    109              5.00             1.00             6.00
1989    110+             1.00             1.00             2.00
1990      0           2315.00          3284.00          5599.00
1990      1            184.00           269.00           453.00
1990      2            119.00           184.00           303.00
1990      3             86.00           134.00           220.00
1990      4             74.00           109.00           183.00
1990      5             62.00            91.00           153.00
1990      6             64.00            89.00           153.00
1990      7             58.00            72.00           130.00
1990      8             57.00            77.00           134.00
1990      9             64.00            82.00           146.00
1990     10             62.00            88.00           150.00
1990     11             55.00            75.00           130.00
1990     12             55.00            88.00           143.00
1990     13             68.00            69.00           137.00
1990     14             59.00           121.00           180.00
1990     15             92.00           204.00           296.00
1990     16            109.00           249.00           358.00
1990     17            164.00           375.00           539.00
1990     18            177.00           522.00           699.00
1990     19            187.00           593.00           780.00
1990     20            184.00           583.00           767.00
1990     21            180.00           682.00           862.00
1990     22            175.00           683.00           858.00
1990     23            190.00           673.00           863.00
1990     24            196.00           677.00           873.00
1990     25            220.00           673.00           893.00
1990     26            242.00           705.00           947.00
1990     27            249.00           704.00           953.00
1990     28            227.00           677.00           904.00
1990     29            236.00           772.00          1008.00
1990     30            272.00           722.00           994.00
1990     31            281.00           819.00          1100.00
1990     32            274.00           754.00          1028.00
1990     33            315.00           842.00          1157.00
1990     34            359.00           872.00          1231.00
1990     35            362.00           905.00          1267.00
1990     36            409.00           975.00          1384.00
1990     37            396.00          1027.00          1423.00
1990     38            483.00          1174.00          1657.00
1990     39            471.00          1154.00          1625.00
1990     40            521.00          1327.00          1848.00
1990     41            556.00          1397.00          1953.00
1990     42            614.00          1500.00          2114.00
1990     43            665.00          1590.00          2255.00
1990     44            612.00          1514.00          2126.00
1990     45            562.00          1406.00          1968.00
1990     46            627.00          1501.00          2128.00
1990     47            614.00          1525.00          2139.00
1990     48            612.00          1496.00          2108.00
1990     49            590.00          1450.00          2040.00
1990     50            785.00          1897.00          2682.00
1990     51            846.00          1985.00          2831.00
1990     52            929.00          2222.00          3151.00
1990     53            944.00          2507.00          3451.00
1990     54           1078.00          2646.00          3724.00
1990     55           1179.00          3081.00          4260.00
1990     56           1281.00          3167.00          4448.00
1990     57           1340.00          3429.00          4769.00
1990     58           1622.00          3805.00          5427.00
1990     59           1727.00          4167.00          5894.00
1990     60           1764.00          4347.00          6111.00
1990     61           1839.00          4605.00          6444.00
1990     62           2012.00          4894.00          6906.00
1990     63           2156.00          5139.00          7295.00
1990     64           2323.00          5343.00          7666.00
1990     65           2373.00          5510.00          7883.00
1990     66           2642.00          5646.00          8288.00
1990     67           2953.00          5927.00          8880.00
1990     68           3296.00          6460.00          9756.00
1990     69           3694.00          6770.00         10464.00
1990     70           3472.00          6237.00          9709.00
1990     71           2437.00          4221.00          6658.00
1990     72           2586.00          4248.00          6834.00
1990     73           2597.00          3941.00          6538.00
1990     74           2861.00          4123.00          6984.00
1990     75           5184.00          6886.00         12070.00
1990     76           6247.00          8132.00         14379.00
1990     77           7212.00          8589.00         15801.00
1990     78           7406.00          8602.00         16008.00
1990     79           8443.00          8437.00         16880.00
1990     80           9145.00          8784.00         17929.00
1990     81           9872.00          9003.00         18875.00
1990     82          10612.00          8648.00         19260.00
1990     83          10857.00          8394.00         19251.00
1990     84          11217.00          8014.00         19231.00
1990     85          11364.00          7301.00         18665.00
1990     86          11455.00          6806.00         18261.00
1990     87          11214.00          6238.00         17452.00
1990     88          10678.00          5664.00         16342.00
1990     89          10096.00          4661.00         14757.00
1990     90           8863.00          3735.00         12598.00
1990     91           7638.00          3014.00         10652.00
1990     92           6847.00          2279.00          9126.00
1990     93           5755.00          1806.00          7561.00
1990     94           4687.00          1201.00          5888.00
1990     95           3497.00           833.00          4330.00
1990     96           2733.00           601.00          3334.00
1990     97           1982.00           419.00          2401.00
1990     98           1330.00           259.00          1589.00
1990     99            954.00           204.00          1158.00
1990    100            684.00           139.00           823.00
1990    101            430.00            72.00           502.00
1990    102            278.00            38.00           316.00
1990    103            142.00            13.00           155.00
1990    104             86.00            11.00            97.00
1990    105             42.00             4.00            46.00
1990    106             23.00             4.00            27.00
1990    107             12.00             1.00            13.00
1990    108              4.00             0.00             4.00
1990    109              3.00             0.00             3.00
1990    110+             4.00             1.00             5.00
1991      0           2269.00          3242.00          5511.00
1991      1            213.00           279.00           492.00
1991      2            137.00           146.00           283.00
1991      3             86.00           121.00           207.00
1991      4             88.00           110.00           198.00
1991      5             74.00            90.00           164.00
1991      6             64.00           109.00           173.00
1991      7             53.00            75.00           128.00
1991      8             66.00            77.00           143.00
1991      9             57.00            79.00           136.00
1991     10             53.00            86.00           139.00
1991     11             60.00            91.00           151.00
1991     12             56.00            91.00           147.00
1991     13             64.00           105.00           169.00
1991     14             66.00           114.00           180.00
1991     15             91.00           163.00           254.00
1991     16            113.00           246.00           359.00
1991     17            133.00           331.00           464.00
1991     18            181.00           492.00           673.00
1991     19            182.00           579.00           761.00
1991     20            189.00           660.00           849.00
1991     21            171.00           638.00           809.00
1991     22            212.00           652.00           864.00
1991     23            198.00           664.00           862.00
1991     24            205.00           681.00           886.00
1991     25            212.00           695.00           907.00
1991     26            268.00           744.00          1012.00
1991     27            255.00           729.00           984.00
1991     28            234.00           761.00           995.00
1991     29            286.00           757.00          1043.00
1991     30            254.00           816.00          1070.00
1991     31            279.00           847.00          1126.00
1991     32            305.00           863.00          1168.00
1991     33            320.00           849.00          1169.00
1991     34            375.00           856.00          1231.00
1991     35            374.00           950.00          1324.00
1991     36            374.00           982.00          1356.00
1991     37            375.00          1059.00          1434.00
1991     38            442.00          1109.00          1551.00
1991     39            462.00          1200.00          1662.00
1991     40            538.00          1360.00          1898.00
1991     41            611.00          1497.00          2108.00
1991     42            627.00          1538.00          2165.00
1991     43            655.00          1620.00          2275.00
1991     44            688.00          1772.00          2460.00
1991     45            671.00          1593.00          2264.00
1991     46            611.00          1466.00          2077.00
1991     47            658.00          1578.00          2236.00
1991     48            653.00          1656.00          2309.00
1991     49            676.00          1626.00          2302.00
1991     50            631.00          1524.00          2155.00
1991     51            782.00          1989.00          2771.00
1991     52            943.00          2170.00          3113.00
1991     53            933.00          2273.00          3206.00
1991     54           1027.00          2626.00          3653.00
1991     55           1118.00          2767.00          3885.00
1991     56           1180.00          3043.00          4223.00
1991     57           1308.00          3245.00          4553.00
1991     58           1497.00          3706.00          5203.00
1991     59           1672.00          4014.00          5686.00
1991     60           1703.00          4547.00          6250.00
1991     61           1848.00          4641.00          6489.00
1991     62           2019.00          4846.00          6865.00
1991     63           2194.00          5006.00          7200.00
1991     64           2312.00          5280.00          7592.00
1991     65           2503.00          5354.00          7857.00
1991     66           2738.00          5694.00          8432.00
1991     67           2857.00          5991.00          8848.00
1991     68           3208.00          6242.00          9450.00
1991     69           3604.00          6739.00         10343.00
1991     70           4056.00          7200.00         11256.00
1991     71           3768.00          6636.00         10404.00
1991     72           2570.00          4292.00          6862.00
1991     73           2766.00          4233.00          6999.00
1991     74           2723.00          4058.00          6781.00
1991     75           2974.00          4181.00          7155.00
1991     76           5443.00          6936.00         12379.00
1991     77           6733.00          8203.00         14936.00
1991     78           7638.00          8856.00         16494.00
1991     79           8015.00          8614.00         16629.00
1991     80           8873.00          8657.00         17530.00
1991     81           9679.00          8855.00         18534.00
1991     82          10309.00          8629.00         18938.00
1991     83          10810.00          8479.00         19289.00
1991     84          11142.00          7910.00         19052.00
1991     85          11395.00          7423.00         18818.00
1991     86          11306.00          6832.00         18138.00
1991     87          11233.00          6180.00         17413.00
1991     88          10729.00          5593.00         16322.00
1991     89          10411.00          4914.00         15325.00
1991     90           9358.00          3904.00         13262.00
1991     91           8065.00          3200.00         11265.00
1991     92           6701.00          2411.00          9112.00
1991     93           5810.00          1807.00          7617.00
1991     94           4560.00          1370.00          5930.00
1991     95           3680.00           886.00          4566.00
1991     96           2767.00           608.00          3375.00
1991     97           2087.00           438.00          2525.00
1991     98           1477.00           268.00          1745.00
1991     99            995.00           173.00          1168.00
1991    100            637.00           114.00           751.00
1991    101            432.00            72.00           504.00
1991    102            239.00            43.00           282.00
1991    103            166.00            24.00           190.00
1991    104            112.00            11.00           123.00
1991    105             47.00             3.00            50.00
1991    106             27.00             2.00            29.00
1991    107              9.00             2.00            11.00
1991    108             14.00             1.00            15.00
1991    109              2.00             0.00             2.00
1991    110+             6.00             1.00             7.00
1992      0           2063.00          3012.00          5075.00
1992      1            168.00           231.00           399.00
1992      2            107.00           151.00           258.00
1992      3             65.00           126.00           191.00
1992      4             72.00           106.00           178.00
1992      5             72.00            96.00           168.00
1992      6             69.00            72.00           141.00
1992      7             59.00            68.00           127.00
1992      8             47.00            79.00           126.00
1992      9             60.00            59.00           119.00
1992     10             48.00            69.00           117.00
1992     11             55.00            94.00           149.00
1992     12             55.00            71.00           126.00
1992     13             59.00            96.00           155.00
1992     14             69.00           122.00           191.00
1992     15             83.00           149.00           232.00
1992     16            100.00           198.00           298.00
1992     17            129.00           310.00           439.00
1992     18            168.00           486.00           654.00
1992     19            165.00           551.00           716.00
1992     20            168.00           567.00           735.00
1992     21            158.00           666.00           824.00
1992     22            211.00           622.00           833.00
1992     23            198.00           643.00           841.00
1992     24            198.00           627.00           825.00
1992     25            223.00           661.00           884.00
1992     26            227.00           679.00           906.00
1992     27            235.00           718.00           953.00
1992     28            287.00           791.00          1078.00
1992     29            269.00           748.00          1017.00
1992     30            303.00           805.00          1108.00
1992     31            298.00           879.00          1177.00
1992     32            328.00           835.00          1163.00
1992     33            362.00           874.00          1236.00
1992     34            331.00           928.00          1259.00
1992     35            425.00          1008.00          1433.00
1992     36            396.00          1018.00          1414.00
1992     37            446.00          1024.00          1470.00
1992     38            431.00          1087.00          1518.00
1992     39            521.00          1215.00          1736.00
1992     40            520.00          1292.00          1812.00
1992     41            549.00          1383.00          1932.00
1992     42            589.00          1491.00          2080.00
1992     43            670.00          1702.00          2372.00
1992     44            676.00          1861.00          2537.00
1992     45            771.00          1838.00          2609.00
1992     46            689.00          1702.00          2391.00
1992     47            654.00          1606.00          2260.00
1992     48            720.00          1696.00          2416.00
1992     49            709.00          1748.00          2457.00
1992     50            666.00          1779.00          2445.00
1992     51            650.00          1683.00          2333.00
1992     52            849.00          2063.00          2912.00
1992     53            942.00          2285.00          3227.00
1992     54           1068.00          2455.00          3523.00
1992     55           1092.00          2701.00          3793.00
1992     56           1180.00          2883.00          4063.00
1992     57           1294.00          3202.00          4496.00
1992     58           1415.00          3506.00          4921.00
1992     59           1519.00          3800.00          5319.00
1992     60           1671.00          4237.00          5908.00
1992     61           1871.00          4667.00          6538.00
1992     62           1937.00          4730.00          6667.00
1992     63           2080.00          4934.00          7014.00
1992     64           2259.00          5249.00          7508.00
1992     65           2445.00          5457.00          7902.00
1992     66           2751.00          5671.00          8422.00
1992     67           2881.00          5932.00          8813.00
1992     68           3104.00          6306.00          9410.00
1992     69           3291.00          6288.00          9579.00
1992     70           3827.00          7138.00         10965.00
1992     71           4260.00          7343.00         11603.00
1992     72           4105.00          6870.00         10975.00
1992     73           2819.00          4471.00          7290.00
1992     74           3003.00          4494.00          7497.00
1992     75           2965.00          4107.00          7072.00
1992     76           3324.00          4281.00          7605.00
1992     77           5789.00          7227.00         13016.00
1992     78           7125.00          8351.00         15476.00
1992     79           8002.00          8733.00         16735.00
1992     80           8473.00          8578.00         17051.00
1992     81           9188.00          8462.00         17650.00
1992     82          10065.00          8720.00         18785.00
1992     83          10688.00          8457.00         19145.00
1992     84          11178.00          8069.00         19247.00
1992     85          11151.00          7359.00         18510.00
1992     86          11198.00          7044.00         18242.00
1992     87          11202.00          6179.00         17381.00
1992     88          10771.00          5482.00         16253.00
1992     89          10439.00          5001.00         15440.00
1992     90           9592.00          4216.00         13808.00
1992     91           8432.00          3242.00         11674.00
1992     92           7007.00          2667.00          9674.00
1992     93           5967.00          2000.00          7967.00
1992     94           4864.00          1390.00          6254.00
1992     95           3890.00          1078.00          4968.00
1992     96           2900.00           636.00          3536.00
1992     97           2103.00           432.00          2535.00
1992     98           1509.00           270.00          1779.00
1992     99           1076.00           203.00          1279.00
1992    100            742.00           119.00           861.00
1992    101            462.00            89.00           551.00
1992    102            286.00            53.00           339.00
1992    103            161.00            23.00           184.00
1992    104            102.00            20.00           122.00
1992    105             58.00             7.00            65.00
1992    106             25.00             2.00            27.00
1992    107             16.00             2.00            18.00
1992    108             14.00             2.00            16.00
1992    109              4.00             0.00             4.00
1992    110+             2.00             1.00             3.00
1993      0           1872.00          2732.00          4604.00
1993      1            158.00           251.00           409.00
1993      2            111.00           116.00           227.00
1993      3             70.00           130.00           200.00
1993      4             76.00            92.00           168.00
1993      5             65.00            89.00           154.00
1993      6             51.00            67.00           118.00
1993      7             52.00            74.00           126.00
1993      8             72.00            79.00           151.00
1993      9             46.00            71.00           117.00
1993     10             58.00            74.00           132.00
1993     11             54.00            86.00           140.00
1993     12             57.00            80.00           137.00
1993     13             52.00            94.00           146.00
1993     14             61.00           120.00           181.00
1993     15             80.00           177.00           257.00
1993     16            122.00           224.00           346.00
1993     17            127.00           287.00           414.00
1993     18            173.00           393.00           566.00
1993     19            186.00           508.00           694.00
1993     20            157.00           630.00           787.00
1993     21            230.00           630.00           860.00
1993     22            197.00           658.00           855.00
1993     23            157.00           601.00           758.00
1993     24            202.00           596.00           798.00
1993     25            193.00           616.00           809.00
1993     26            227.00           637.00           864.00
1993     27            239.00           679.00           918.00
1993     28            289.00           737.00          1026.00
1993     29            288.00           839.00          1127.00
1993     30            277.00           830.00          1107.00
1993     31            320.00           822.00          1142.00
1993     32            335.00           853.00          1188.00
1993     33            354.00           890.00          1244.00
1993     34            313.00           967.00          1280.00
1993     35            369.00           993.00          1362.00
1993     36            386.00          1086.00          1472.00
1993     37            395.00          1034.00          1429.00
1993     38            443.00          1179.00          1622.00
1993     39            512.00          1151.00          1663.00
1993     40            534.00          1291.00          1825.00
1993     41            587.00          1393.00          1980.00
1993     42            611.00          1513.00          2124.00
1993     43            697.00          1764.00          2461.00
1993     44            760.00          1706.00          2466.00
1993     45            772.00          1801.00          2573.00
1993     46            829.00          1949.00          2778.00
1993     47            760.00          1878.00          2638.00
1993     48            686.00          1789.00          2475.00
1993     49            790.00          1807.00          2597.00
1993     50            755.00          1746.00          2501.00
1993     51            767.00          1869.00          2636.00
1993     52            732.00          1770.00          2502.00
1993     53            898.00          2197.00          3095.00
1993     54            977.00          2436.00          3413.00
1993     55           1125.00          2633.00          3758.00
1993     56           1198.00          2851.00          4049.00
1993     57           1296.00          3070.00          4366.00
1993     58           1385.00          3407.00          4792.00
1993     59           1477.00          3732.00          5209.00
1993     60           1679.00          4156.00          5835.00
1993     61           1813.00          4477.00          6290.00
1993     62           2031.00          4742.00          6773.00
1993     63           2158.00          4960.00          7118.00
1993     64           2244.00          5290.00          7534.00
1993     65           2450.00          5386.00          7836.00
1993     66           2626.00          5646.00          8272.00
1993     67           2919.00          5856.00          8775.00
1993     68           3177.00          6249.00          9426.00
1993     69           3400.00          6381.00          9781.00
1993     70           3654.00          6921.00         10575.00
1993     71           4134.00          7176.00         11310.00
1993     72           4656.00          7762.00         12418.00
1993     73           4307.00          7041.00         11348.00
1993     74           3074.00          4704.00          7778.00
1993     75           3285.00          4511.00          7796.00
1993     76           3178.00          4221.00          7399.00
1993     77           3542.00          4481.00          8023.00
1993     78           6456.00          7356.00         13812.00
1993     79           7935.00          8599.00         16534.00
1993     80           8991.00          9052.00         18043.00
1993     81           9215.00          8994.00         18209.00
1993     82           9881.00          8757.00         18638.00
1993     83          10863.00          8793.00         19656.00
1993     84          11501.00          8431.00         19932.00
1993     85          11556.00          7949.00         19505.00
1993     86          11919.00          7349.00         19268.00
1993     87          11644.00          6608.00         18252.00
1993     88          11289.00          5873.00         17162.00
1993     89          10922.00          5108.00         16030.00
1993     90           9756.00          4442.00         14198.00
1993     91           9244.00          3585.00         12829.00
1993     92           7945.00          2943.00         10888.00
1993     93           6445.00          2127.00          8572.00
1993     94           5095.00          1700.00          6795.00
1993     95           4087.00          1172.00          5259.00
1993     96           3136.00           776.00          3912.00
1993     97           2453.00           481.00          2934.00
1993     98           1671.00           293.00          1964.00
1993     99           1103.00           222.00          1325.00
1993    100            758.00           156.00           914.00
1993    101            506.00            76.00           582.00
1993    102            370.00            41.00           411.00
1993    103            186.00            29.00           215.00
1993    104            134.00            20.00           154.00
1993    105             64.00             5.00            69.00
1993    106             39.00             3.00            42.00
1993    107             13.00             3.00            16.00
1993    108              8.00             0.00             8.00
1993    109              6.00             0.00             6.00
1993    110+             6.00             0.00             6.00
1994      0           1748.00          2445.00          4193.00
1994      1            164.00           182.00           346.00
1994      2             86.00           118.00           204.00
1994      3             55.00           115.00           170.00
1994      4             57.00            80.00           137.00
1994      5             60.00            84.00           144.00
1994      6             61.00            72.00           133.00
1994      7             45.00            83.00           128.00
1994      8             57.00            72.00           129.00
1994      9             46.00            52.00            98.00
1994     10             56.00            72.00           128.00
1994     11             43.00            72.00           115.00
1994     12             62.00           103.00           165.00
1994     13             69.00           107.00           176.00
1994     14             70.00           141.00           211.00
1994     15             76.00           168.00           244.00
1994     16             87.00           209.00           296.00
1994     17            111.00           269.00           380.00
1994     18            130.00           373.00           503.00
1994     19            143.00           455.00           598.00
1994     20            165.00           516.00           681.00
1994     21            194.00           632.00           826.00
1994     22            167.00           617.00           784.00
1994     23            175.00           619.00           794.00
1994     24            199.00           603.00           802.00
1994     25            208.00           616.00           824.00
1994     26            212.00           616.00           828.00
1994     27            253.00           646.00           899.00
1994     28            233.00           736.00           969.00
1994     29            237.00           814.00          1051.00
1994     30            291.00           861.00          1152.00
1994     31            322.00           805.00          1127.00
1994     32            294.00           835.00          1129.00
1994     33            355.00           865.00          1220.00
1994     34            342.00           924.00          1266.00
1994     35            370.00          1015.00          1385.00
1994     36            388.00           994.00          1382.00
1994     37            460.00          1101.00          1561.00
1994     38            506.00          1096.00          1602.00
1994     39            472.00          1158.00          1630.00
1994     40            531.00          1298.00          1829.00
1994     41            533.00          1380.00          1913.00
1994     42            581.00          1430.00          2011.00
1994     43            662.00          1572.00          2234.00
